name,description,category,muscle,equipment,difficulty,rating,rating_description,image_url,primary_muscle,muscle_region,secondary_images
rope crunch,"The kneeling cable crunch is a popular core isolation exercise using a rope attachment and cable stack while kneeling on the floor. It primarily targets the rectus abdominus or ""six-pack"" muscles, but also strengthens the deep core muscles. It is most commonly performed early in an ab workout, usually in moderate to high reps like 8-12 reps per set or higher.",strength,core,Cable,Intermediate,8.6,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,[]
rope face pull - gethin variation,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",strength,shoulders,Cable,Intermediate,5.9,,,full_muscle,full_muscle,[]
rope lat pull-down - gethin variation,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",strength,lats,Cable,Intermediate,5.9,,,full_muscle,full_muscle,[]
rope overhead triceps extension,"The rope overhead triceps extension is a single-joint exercise focused on the triceps that uses a cable stack with a rope handle. The overhead position targets the long head of the triceps in particular. Many lifters save this move for last in their triceps workout, performing it for moderate to high reps, such as 8-12 reps or more per set.",strength,arms,Cable,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,[]
rotator cuff warm-up,"The rotator cuff warm-up is a simple exercise targeting the rotator cuffs through weighted shoulder external rotation. It's a classic way to warm up the shoulder prior to sports or training, as well as a common rehab movement. The rotator cuffs are a notorious injury-prone structure in the shoulders of Major League pitchers and other athletes. This is a movement most commonly done for moderate to high reps, such as 8-12 reps or more per set.",strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,[]
rower,"The rower is a popular gym machine that is serious cardiovascular work, but also targets the legs, back, and arm muscles. It's a great way build overall aerobic and muscular fitness. It is popular in CrossFit-style workouts, but is also a staple in all types of gyms. It can be equally effective for HIIT-style interval workouts or for longer-duration endurance work.",cardio,middle back,Machine,Intermediate,8.9,Average,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,[]
running lunge,"The running lunge is a dynamic exercise that targets the lower body. It combines elements of a reverse lunge with a step-up, in that the front leg fully extends and the rear leg flexes up in front of the body. It targets a wide range of muscles in the lower body, including the quads, glutes, and hamstrings. It can be performed for time or reps in any lower-body workout, or in a fat-loss or athleticism-focused circuit.",plyometrics,legs,Bodyweight,Intermediate,0.0,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,legs_quads,"legs_quads, glute_maximus",['https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg']
rusin band pull-apart,No description available,strength,chest,Bands,Intermediate,5.9,,,full_muscle,full_muscle,[]
rusin banded face pull,No description available,strength,shoulders,Bands,Intermediate,5.9,,,full_muscle,full_muscle,[]
rusin banded over-and-back,No description available,strength,shoulders,Bands,Intermediate,5.9,,,full_muscle,full_muscle,[]
russian bar dip,"The Russian dip is a chest-and-triceps building exercise that resembles the chest dip, albeit with a twist that makes it even harder and more taxing.",strength,arms,Bodyweight,Intermediate,0.0,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,chest_pectorals,"chest_pectorals, shoulders_anterior, arms_triceps","['https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG', 'https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg']"
russian twist,"The Russian twist is an exercise targeting the abdominals and the obliques. Beginning from a position that resembles stopping midway through a sit-up, it involves twisting side to side. It can be performed with body weight alone or while holding a weight plate or other object. It is performed by alternating sides with each rep and can be done for time or for a specific number of reps as part of the ab-focused portion of any workout.",strength,core,Bodyweight,Intermediate,8.4,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Abs.jpg?v=1601051622,obliques,obliques,[]
sandbag load,No description available,strongman,legs,Other,Beginner,0.0,Average,,full_muscle,full_muscle,[]
scapular push-up,"The scapular push-up is an upper-body exercise aimed at increasing the stability of the scapulae and mobility in the shoulders. It is often performed as part of a dynamic warm-up before an upper-body workout, or as part of a mobility session.",strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,[]
scapular rows,No description available,strength,lats,Cable,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,[]
scissor kick,No description available,stretching,core,Bodyweight,Intermediate,7.0,Average,,full_muscle,full_muscle,[]
scissors jump,"The alternating lunge jump is an explosive bodyweight exercise that targets the lower-body muscles, including the quads, glutes, and hamstrings. It can be performed for time or reps in power training, and is also effective in any fat-loss or athleticism-focused workout.",plyometrics,legs,Bodyweight,Expert,8.5,Average,,full_muscle,full_muscle,[]
seal jack,"The seal jack is a variation on the jumping jack, one the most common calisthenic exercises on the planet. The difference between this movement and the jumping jack has to do with the arm motion. Instead of the arms coming together overhead, they come together in front of the body, like a seal clapping its fins.",strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,[]
seated alternating biceps curl,"The seated alternating biceps curl is an exercise that builds bigger and stronger biceps. The alternating technique allows one arm to rest briefly while the other arm lifts. It is usually performed for moderate to high reps, such as 8-12 reps or more, as part of the upper-body or arm-focused portion of a workout.",strength,arms,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,[]
seated back extension,No description available,strength,lower back,Machine,Beginner,8.2,Average,,full_muscle,full_muscle,[]
seated band hamstring curl,No description available,strength,legs,Other,Intermediate,0.0,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,legs_hamstrings,legs_hamstrings,[]
seated bar twist,"The seated bar twist is a core exercise meant to strengthen the obliques. It is often performed for high reps with relatively light weight, such as an empty barbell, a lightweight fixed-weight bar, or even a PVC pipe. It can be performed during a workout, at the end of a workout, or outside of the gym to build core strength and resiliency.",strength,core,Barbell,Intermediate,4.7,Average,,full_muscle,full_muscle,[]
seated barbell curl,No description available,strength,arms,Barbell,Intermediate,5.9,,,full_muscle,full_muscle,[]
seated barbell shoulder press,"The seated barbell shoulder press is a classic exercise for building muscle and strength in the shoulders. The triceps also play a significant role in pressing the barbell overhead. Performing the movement seated reduces help from the lower body and decreases the risk of overextending the lumbar spine during the movement. This press variation can be the primary pressing movement on an upper-body or shoulder day, or an effective accessory movement later in a workout.",strength,shoulders,Barbell,Intermediate,9.2,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,[]
seated bent-over one-arm dumbbell triceps extension,No description available,strength,arms,Dumbbell,Beginner,7.5,Average,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,[]
seated bent-over two-arm dumbbell triceps extension,No description available,strength,arms,Dumbbell,Beginner,8.2,Average,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,[]
seated biceps,No description available,stretching,arms,Bodyweight,Beginner,5.0,Average,,full_muscle,full_muscle,[]
seated biceps hammer curl,No description available,strength,arms,Dumbbell,Intermediate,5.9,,https://t3.ftcdn.net/jpg/05/04/89/18/240_F_504891829_C8C4uvSyiarKli1wYpnDmNvkqiWsE2KN.jpg,arms_biceps,arms_biceps,[]
seated cable biceps curl,The seated cable biceps curl is a single-joint arm exercise intended to isolate the biceps. The seated position helps eliminate the use of momentum. This movement is usually performed for moderate to high reps for a burn and pump as part of an arm-focused workout.,strength,arms,Cable,Intermediate,5.9,,,full_muscle,full_muscle,[]
seated cable chest fly,"The seated cable chest fly is an isolation movement that uses a cable stack and an upright bench to target the pectoral muscles. Being able to brace against a seat can help you stabilize your torso and focus on isolating the pecs, feeling them stretch and contract. It is usually used in combination with other presses or flyes to target the chest from different angles.",strength,chest,Cable,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,chest_pectorals,"chest_pectorals, shoulders_anterior, arms_triceps","['https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG', 'https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg']"
seated cable deadlift,"The seated cable deadlift is a version of the deadlift or hip hinge movement that is performed on a seated cable row machine. Similar to a stiff-legged deadlift or 45-degree back extension, it targets the muscles of the lower back, as well as the glutes and upper back to a lesser degree. It is usually utilized in higher rep ranges, at least 8-12 reps per set, on a back-focused muscle-building day, or as a deadlift accessory lift to strengthen the lower back.",strength,lower back,Cable,Intermediate,5.9,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,legs_hamstrings,"legs_hamstrings, glute_maximus",['https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg']
seated cable rows,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",strength,middle back,Cable,Intermediate,8.8,Average,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,[]
seated cable shoulder press,"The seated cable shoulder press is a multijoint machine-based exercise that focuses on the deltoid or shoulder muscles, as well as the triceps. It's most common in muscle-building workouts and rep ranges, usually 8-12 reps or more.",strength,shoulders,Cable,Intermediate,8.5,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,[]
