Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
325,decline leg lift,"The decline leg lift is a popular bodyweight core exercise targeting the rectus abdominis or ""six-pack"" muscles, particularly the lower abs. It can be performed for time or for reps as part of the core-focused portion of any workout or circuit.",strength,core,body only,Beginner,,
294,seated leg lift,The seated leg lift is a bodyweight exercise targeting the muscles of the core and hip flexors. It can be performed for time or reps in the core-focused portion of any workout.,strength,core,body only,Beginner,,
295,gorilla burpee,"The gorilla burpee is a variation of the burpee exercise that consists of a reverse lunge on each leg, a full squat, then a standard burpee. It is extra challenging for the lower body, including the quads, glutes, and hamstrings. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,legs,body only,Beginner,,
304,fyr knees to chest,"The hollow-body alternating knee-to-chest is a core exercise that involves bending the legs while holding the hips and shoulder blades off the ground. It targets the rectus abdominis or ""six-pack"" muscles. It can be performed for time or reps in the ab-focused portion of any workout.",strength,core,body only,Beginner,,
305,front kick-through,"The front kick-through is a full-body movement that involves moving the legs from a bear crawl position to a balanced one-legged stance. It is commonly performed for reps or time in bodyweight circuits and animal-style flows, but can also work on its own or as part of a dynamic warm-up or mobility sequence.",strength,stretching,body only,Beginner,,
306,fyr sit-up,"The sit-up is a popular bodyweight exercise focused on the abdominal muscles. It has also been used as part of military, tactical, and scholastic fitness tests for many years. It can be performed for time or reps, with the feet anchored or free, on flat ground or a bench.",strength,core,body only,Beginner,,
307,fyr leg lift,The seated leg lift is a bodyweight exercise targeting the muscles of the core and hip flexors. It can be performed for time or reps in the core-focused portion of any workout.,strength,core,body only,Beginner,,
308,tbs toes-to-bar,"The hanging toes-to-bar is an advanced abdominal exercise in which the lifter touches their feet to a pull-up bar. There are many ways to perform this movement: strict or swinging, arms completely straight or slightly bent, legs straight or bent, each providing unique benefits and challenges. Initially, it may be a difficult move to do for a single rep, but once you build the requisite core, lat, and shoulder strength, it can be performed for higher reps.",strength,core,body only,Beginner,,
309,fyr mountain climber,"The mountain climber is a popular bodyweight exercise targeting the muscles of the core, as well as the shoulders, hips, and cardiovascular system. It involves lifting one knee to the chest at a time from a straight-arm plank position. It can be performed for time or reps as part of a dynamic warm-up, for bodyweight cardio or conditioning, or as no-equipment dynamic core training.",strength,core,body only,Beginner,,
278,knee up-down,"The knee up-down is a bodyweight exercise that mimics getting up and down from a kneeling position on the floor. It combines the low position of a squat with lunges, bringing some of the benefits of both. It can be done for time or reps as part of a dynamic warm-up or as part of a bodyweight circuit or workout.",strength,legs,body only,Beginner,,
279,fyr sprawl,"The sprawl is an explosive bodyweight exercise that targets the core, upper body, and lower body. It is similar to a burpee, but without a jump at the top and with a plank instead of a push-up at the bottom. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,core,body only,Beginner,,
280,reach crunch,The reach crunch is a bodyweight core exercise that involves keeping the arms raised toward the ceiling while performing a crunch. It can be performed for time or reps as part of any abs-focused circuit or workout.,strength,core,body only,Beginner,,
2441,band lateral raise,"The band lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a variation of the dumbbell lateral raise, a staple strength-training move. The band lateral raise is a great option for warm-up or accessory work on upper-body training days. The dynamic tension of the band provides constant tension and matches the strength curve of the movement. It is usually performed for moderate to high reps, at least 8-12 reps, as part of the upper-body or shoulder-focused portion of a workout.",strength,back,bands,Beginner,,
2442,band upright row,"The band upright row is a popular movement for building stronger and bigger traps and shoulders and similar to the dumbbell upright row. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. Using the band provides dynamic resistance and is easier on the shoulder than using a barbell. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",strength,back,bands,Beginner,,
2443,staggered-stance band shoulder press,"The staggered-stance band shoulder press is a deltoid exercise and a variation of the band shoulder press. The dynamic tension of the band forces the core to stabilize the body, and the staggered-stance provides more stability and relieves tension on the back. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",strength,core,bands,Beginner,,
2444,single-arm banded landmine press,"The single-arm banded landmine press is an upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The band adds constant tension and dynamic resistance to the exercise. The movement focuses primarily on the muscles of the shoulders or deltoids and can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",strength,shoulders,bands,Beginner,,
2445,band front raise rear fly row combo,"The band front raise rear fly row combo is a combination of three different shoulder exercises to build and strengthen the anterior, middle deltoids, and posterior portions of the shoulders. It requires a continuous loop band to provide constant, dynamic tension throughout the movement. In addition to the front and rear delts, this exercise works the arms, chest, back, and core, making it a great time-efficient shoulder burnout or accessory movement on an upper-body day.",strength,core,bands,Beginner,,
2446,jordan shallow foam roller thoracic extension,,strength,shoulders,foam roll,Intermediate,,
2447,jordan shallow thread the needle (with foam roller),,strength,shoulders,foam roll,Intermediate,,
2480,single-arm incline cable cross-over,"The single-arm incline cable cross-over is an isolation movement that uses a cable stack and a bench to target the upper part of the pectoral muscles. Working the chest one side at a time allows you to focus on balance between the sides of your chest and really feel the chest muscles contracting. It is common in upper-body and chest-focused muscle-building workouts, often in combination with other presses or flyes to target the chest from different angles.",strength,chest,barbell,Expert,,
2481,barbell bear complex,"The barbell bear complex is a series of barbell lifts that run together in a single sequence: a barbell power clean, front squat, push-press, back squat, and another push-press from behind the neck. It trains the entire body for both building strength and improving conditioning. It is often performed for rounds, either with or without rest between rounds.",strength,back,barbell,Expert,,
2482,30 shoulders barbell shrug,,strength,shoulders,barbell,Expert,,
2483,30 shoulders incline face-up straight-bar front raise,,strength,shoulders,barbell,Expert,,
2484,30 shoulders seated dumbbell shoulder press,,strength,shoulders,barbell,Expert,,
2485,30 shoulders standing behind-the-head shoulder press,,strength,shoulders,barbell,Expert,,
2438,jordan shallow band-resisted thread the needle,,strength,shoulders,bands,Beginner,,
2439,30 shoulders seated banded barbell shoulder press,,strength,shoulders,bands,Beginner,,
2440,band shoulder press,"The band shoulder press is a deltoid exercise and an alternative to the classic dumbbell shoulder press. The dynamic tension of the band forces the core to stabilize the body and more closely matches the strength curve of the shoulder press. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",strength,core,bands,Beginner,,
297,bear crawl push-up,"The bear crawl push-up is a variation of the bear crawl hold with a push-up added. It adds an extra coordination and shoulder challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups, the shoulders, core, and legs in particular. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",strength,core,body only,Beginner,,
